time_s,tension_kN,opb_interlink_angle_deg,ipb_interlink_angle_deg,opb_interlink_01_deg,ipb_interlink_01_deg,opb_interlink_02_deg,ipb_interlink_02_deg,opb_interlink_03_deg,ipb_interlink_03_deg,opb_interlink_04_deg,ipb_interlink_04_deg,opb_interlink_05_deg,ipb_interlink_05_deg,opb_interlink_06_deg,ipb_interlink_06_deg,opb_interlink_07_deg,ipb_interlink_07_deg,opb_interlink_08_deg,ipb_interlink_08_deg,opb_interlink_09_deg,ipb_interlink_09_deg,opb_interlink_10_deg,ipb_interlink_10_deg,opb_interlink_11_deg,ipb_interlink_11_deg,opb_interlink_12_deg,ipb_interlink_12_deg,opb_interlink_13_deg,ipb_interlink_13_deg,opb_interlink_14_deg,ipb_interlink_14_deg,opb_interlink_15_deg,ipb_interlink_15_deg,opb_interlink_16_deg,ipb_interlink_16_deg,opb_interlink_17_deg,ipb_interlink_17_deg,opb_interlink_18_deg,ipb_interlink_18_deg,opb_interlink_19_deg,ipb_interlink_19_deg,fairlead_x_m,fairlead_y_m,fairlead_z_m,line_length_m,fairlead_angle_in_plane_deg,fairlead_angle_out_of_plane_deg
12.0,1175.3747452519485,-0.1296542119059511,0.07859522180876803,-0.1296542119059511,0.07859522180876803,-0.03358887795975223,0.02159233451165439,-0.009731771890513241,0.006349387395912201,-0.002903345171477891,0.0019023696462256885,-0.0008735349153182646,0.0005731200748539617,-0.0002634852613670298,0.0001729460586261062,-7.95379012406562e-05,5.221818657224026e-05,-2.4016664447512556e-05,1.576836707461656e-05,-7.251890761267295e-06,4.761586269448115e-06,-2.1897262099073066e-06,1.437859969581698e-06,-6.611932019949865e-07,4.341917114252061e-07,-1.996489089434197e-07,1.311132137353638e-07,-6.028447503037487e-08,3.959235887822025e-08,-1.8203035558245477e-08,1.195572961616387e-08,-5.49641976397575e-09,3.610260421904235e-09,-1.6595532507295496e-09,1.0901247119366762e-09,-5.007610279063085e-10,3.2895899352436964e-10,-1.5006275677350986e-10,9.858475865960283e-11,-4.1525707066481134e-11,2.7281978070840232e-11,43.361931522981266,1.6652068407263867,-13.925365592003008,815.7454577881496,0.8380087761442614,-1.2956578930076807
12.5,1185.268747459917,-0.14322345220270893,0.0328481894627424,-0.14322345220270893,0.0328481894627424,-0.03638743701451295,0.00948723715889591,-0.010458893959893785,0.002818991266773156,-0.00310324705573688,0.000844513498198796,-0.0009291893081889674,0.0002536157045433827,-0.0002789742565772502,7.622145638454352e-05,-8.382711070829858e-05,2.291346514012502e-05,-2.5196301683671816e-05,6.888177025608808e-06,-7.573368724827067e-06,2.070703075489696e-06,-2.2763624027215362e-06,6.224885351704962e-07,-6.842167566355026e-07,1.871306324838102e-07,-2.0565818873924662e-07,5.6254648112951205e-08,-6.181562850589911e-08,1.691110248998668e-08,-1.8580199672148237e-08,5.083762290483335e-09,-5.584705849304649e-09,1.5282569748147323e-09,-1.678519059807659e-09,4.5939213709447363e-10,-5.041817144662225e-10,1.3800834271438762e-10,-1.5041815891107996e-10,4.117922228485877e-11,-4.1465686520910235e-11,1.1353191826162046e-11,43.51185530741923,1.8353237574004977,-14.074068524930187,815.5659396697927,0.3742343291928011,-1.414165765902524
13.0,1195.1091081779873,-0.15661289997821884,-0.009584465565376791,-0.15661289997821884,-0.009584465565376791,-0.03903918326237895,-0.0028396488477493748,-0.011134573752708739,-0.000847194432643415,-0.0032860608332994485,-0.0002532811114005176,-0.0009792612418879352,-7.577132148033612e-05,-0.00029266107131712917,-2.2672627780827935e-05,-8.754046221699956e-05,-6.784203316552392e-06,-2.6193555289231234e-05,-2.0299991287019975e-06,-7.837545305151712e-06,-6.074252598385662e-07,-2.3451232841331137e-06,-1.8175645547541025e-07,-7.016997034819234e-07,-5.438596529066372e-08,-2.0996016535600633e-07,-1.6273607477397246e-08,-6.282355398736076e-08,-4.869460124453942e-09,-1.879783844425867e-08,-1.4570605750832354e-09,-5.624595011899016e-09,-4.3598579069641915e-10,-1.6828735249195423e-09,-1.3044995407505978e-10,-5.032146146343483e-10,-3.900830424812362e-11,-1.494704902804628e-10,-1.1586984337322631e-11,-4.1048922041262995e-11,-3.1821899959554998e-12,43.643075901030585,2.016499552637715,-14.218417042927575,815.4057028014817,-0.11341626802775932,-1.5287862082887498
13.5,1204.3481351934024,-0.1693126594298134,-0.05291245732858514,-0.1693126594298134,-0.05291245732858514,-0.041461431728059314,-0.014790607732217246,-0.011741062108781819,-0.004328289130500025,-0.0034478321123604183,-0.001282967975350316,-0.0010229243766062975,-0.00038171915813368847,-0.00030440221715254725,-0.00011369833483741746,-9.066603226182108e-05,-3.388054734217585e-05,-2.7014162261657553e-05,-1.0096174756479906e-05,-8.048934584434028e-06,-3.008592030265978e-06,-2.398199407631277e-06,-8.96540147297442e-07,-7.145492781522691e-07,-2.6716292119316335e-07,-2.1290167429359498e-07,-7.961274954672548e-08,-6.343456299218402e-08,-2.3724061770482663e-08,-1.890047214842011e-08,-7.069607366307929e-09,-5.631412804187652e-09,-2.106684743990306e-09,-1.6777980056980962e-09,-6.277422850417179e-10,-4.99585216597505e-10,-1.8694359296481924e-10,-1.4778292026898674e-10,-5.530737973836825e-11,-4.044199517898106e-11,-1.5137057973765673e-11,43.753050028297224,2.200956002369911,-14.347143908195044,815.2697756949806,-0.5909957754948126,-1.6354184192971546
14.0,1212.4725381774012,-0.18094555834254417,-0.09691122297442145,-0.18094555834254417,-0.09691122297442145,-0.04360974397755294,-0.02563709989431209,-0.01227185409514519,-0.007375670995200582,-0.00358801324245029,-0.0021698701158970866,-0.0010603893029951384,-0.0006424707433970032,-0.0003143682476035206,-0.0001905863866605073,-9.328622652068193e-05,-5.6571863490262594e-05,-2.7691949926375298e-05,-1.679481858016977e-05,-8.220335619786795e-06,-4.985975602207648e-06,-2.44020077639082e-06,-1.4802156147115421e-06,-7.243718630613505e-07,-4.3944023002941926e-07,-2.1502927098893726e-07,-1.3045917980193512e-07,-6.383128338017188e-08,-3.873017488545971e-08,-1.894826287731082e-08,-1.1498047642200748e-08,-5.6247510330149926e-09,-3.4134757889736117e-09,-1.6696115188528853e-09,-1.0133226342752668e-09,-4.953137440843412e-10,-3.0064322336567826e-10,-1.4599170890144518e-10,-8.862106855389473e-11,-3.982793691674929e-11,-2.417850835625617e-11,43.84101423352084,2.3807555650066283,-14.450256018115498,815.1611515362057,-1.0251881529665017,-1.7312157764783347
14.5,1219.0356345270643,-0.19127583692420796,-0.13727789808768712,-0.19127583692420796,-0.13727789808768712,-0.04547165130013445,-0.03459757459295035,-0.012729008425267288,-0.009815426723045424,-0.0037084814294841935,-0.0028702127876876807,-0.0010925597458953152,-0.0008465296591330778,-0.00032292658636634975,-0.0002502979455273954,-9.553865547485968e-05,-7.406429449911314e-05,-2.827597819295356e-05,-2.1921502145099477e-05,-8.368664790557025e-06,-6.4883120746553364e-06,-2.476821487749375e-06,-1.920406425585818e-06,-7.330493971104772e-07,-5.684006556910829e-07,-2.1695605429491486e-07,-1.682348592011506e-07,-6.421112701200144e-08,-4.979404338675642e-08,-1.9004158616181115e-08,-1.4738002723192487e-08,-5.6245157340887725e-09,-4.3621239993725565e-09,-1.6645632952511078e-09,-1.291029150891112e-09,-4.923482868372534e-10,-3.818835973605067e-10,-1.4469645285550263e-10,-1.1223768719912015e-10,-3.937581361435421e-11,-3.054427052280902e-11,43.907850743015935,2.5482209859641722,-14.519760540263437,815.0807570127056,-1.385646457090957,-1.814512937391232
15.0,1223.6853723482964,-0.2001823293248611,-0.16898962478609872,-0.2001823293248611,-0.16898962478609872,-0.04705514405247616,-0.0410574865738144,-0.013119350886924355,-0.011531925031042091,-0.0038122963184789964,-0.0033577733605955977,-0.0011206299029287276,-0.000987613920198961,-0.0003305126958912125,-0.00029133853397777983,-9.757544410594469e-05,-8.601842590369476e-05,-2.8817840843735553e-05,-2.540533096397305e-05,-8.511035697293071e-06,-7.5034021444094966e-06,-2.513641775919998e-06,-2.216111406669428e-06,-7.423767448324192e-07,-6.54523064422934e-07,-2.1925289224327905e-07,-1.9331177989432332e-07,-6.475395359643525e-08,-5.709415777298106e-08,-1.9124367742487238e-08,-1.6862612529815696e-08,-5.648148025662634e-09,-4.9803083479812356e-09,-1.6680308825685317e-09,-1.4708441082553708e-09,-4.923362852129476e-10,-4.341469439999008e-10,-1.443957289255619e-10,-1.2733309667901498e-10,-3.9224364545732965e-11,-3.4590221830590275e-11,43.95573899536204,2.6963340576496018,-14.550194723430826,815.0276765362424,-1.6471229771133697,-1.8845398583157285
15.5,1226.1864098228323,-0.2076087105094367,-0.1874086348667957,-0.2076087105094367,-0.1874086348667957,-0.04837548412947551,-0.04460026482785044,-0.013450566583800101,-0.012458615990172181,-0.003902494121572199,-0.0036192545414205322,-0.001145711226540104,-0.0010629539512130909,-0.0003375155510900686,-0.0003131741404194013,-9.95285182830115e-05,-9.235598866581306e-05,-2.936124762080472e-05,-2.7245827857270885e-05,-8.661672047187644e-06,-8.03775852926486e-06,-2.5552239339185018e-06,-2.3712093650835588e-06,-7.538001110007323e-07,-6.995275897057165e-07,-2.2237370198168922e-07,-2.0636678251645916e-07,-6.560102758146687e-08,-6.088001145665956e-08,-1.9352527739787786e-08,-1.7960130869738875e-08,-5.709038229306162e-09,-5.298372214779793e-09,-1.6840982248325316e-09,-1.5629844170801589e-09,-4.965160186020178e-10,-4.608167025666844e-10,-1.4546055626964079e-10,-1.3500433366582878e-10,-3.9475889270444796e-11,-3.663873510224554e-11,43.98768456224795,2.8190939953564906,-14.538943979775299,814.9995446658615,-1.7912383446915157,-1.9410319139394927
16.0,1226.4348636597745,-0.21351048007127257,-0.1895693576075656,-0.21351048007127257,-0.1895693576075656,-0.04944378227097104,-0.045007097580781405,-0.013728017438547851,-0.01256457904174477,-0.003981140239188128,-0.0036491374046864755,-0.0011685478096503214,-0.0010715678756327987,-0.00034419275417202296,-0.00031567257891213613,-0.00010148475542368336,-9.308176386732467e-05,-2.9934744743397037e-05,-2.745680247768772e-05,-8.829820554217377e-06,-8.099073018766231e-06,-2.604522994661886e-06,-2.389024862527606e-06,-7.68253441320443e-07,-7.047028441769339e-07,-2.2661091869095353e-07,-2.078697903566521e-07,-6.684318481366024e-08,-6.131640967429206e-08,-1.9716657046074903e-08,-1.808680685885108e-08,-5.815775321120275e-09,-5.335133326693025e-09,-1.7153835273239964e-09,-1.5736491896483578e-09,-5.056805757079457e-10,-4.639081147487749e-10,-1.481284452933859e-10,-1.3589482685642994e-10,-4.019597430475317e-11,-3.687690398210357e-11,44.00703571952404,2.911819160584873,-14.486358824961677,814.9929954964751,-1.8077671337105417,-1.983864627253331
16.5,1224.464799958896,-0.21781862438002414,-0.17508357744865638,-0.21781862438002414,-0.17508357744865638,-0.05026002730663477,-0.04224699573320514,-0.013952868603826742,-0.011844555906905146,-0.004048780851240077,-0.003446224337383337,-0.0011893536159748763,-0.001013154678645956,-0.0003506225588349392,-0.0002987562917636477,-0.0001034714419613794,-8.817584267565887e-05,-3.0547725547817556e-05,-2.6033191324336758e-05,-9.018624122763153e-06,-7.686085326097315e-06,-2.662574041269873e-06,-2.269253388931881e-06,-7.860733995172788e-07,-6.699783730092694e-07,-2.3207294075604923e-07,-1.9780559600268606e-07,-6.851503703328621e-08,-5.8400470992425654e-08,-2.022772923347385e-08,-1.724225123950105e-08,-5.971817632511312e-09,-5.090609201619761e-09,-1.7629706137468018e-09,-1.5028812764798752e-09,-5.201683377311385e-10,-4.4344508440245003e-10,-1.525039194598252e-10,-1.3001482608524115e-10,-4.141416401987887e-11,-3.5308107809513416e-11,44.01708901509221,2.9713792586740944,-14.395695500507792,815.0040635179183,-1.6953546277760108,-2.0128274396470394
17.0,1220.4460596659217,-0.2204340473331011,-0.14626828428343547,-0.2204340473331011,-0.14626828428343547,-0.05081210050702113,-0.03647694331644212,-0.014121825257216622,-0.010318192642920436,-0.0041043602191981,-0.003013392232268519,-0.0012077855999927357,-0.0008880239598872739,-0.00035669516889513315,-0.0002623830619836712,-0.00010545406061878736,-7.758843671518976e-05,-3.1189543792751445e-05,-2.2949691315667648e-05,-9.224848081962255e-06,-6.788232290442099e-06,-2.7284086838726403e-06,-2.00787439763185e-06,-8.069741504589652e-07,-5.939041893520817e-07,-2.38676588882182e-07,-1.756694470168901e-07,-7.059273502500243e-08,-5.196082844177151e-08,-2.0879016161581073e-08,-1.5369358307818985e-08,-6.175301818125479e-09,-4.546043040135826e-09,-1.8263549686146007e-09,-1.3445909465551717e-09,-5.398462059126023e-10,-3.9747019132997836e-10,-1.585531356793012e-10,-1.1674496802421432e-10,-4.312253187720169e-11,-3.175355220001827e-11,44.02085249724445,2.996348376232178,-14.272905803306463,815.028462676942,-1.461618470397073,-2.0276067643064057
17.5,1214.6735552777523,-0.22125700184291597,-0.10743820440464556,-0.22125700184291597,-0.10743820440464556,-0.05108095672751595,-0.028054379700518498,-0.014228492294131964,-0.008039162026831746,-0.004145604053306276,-0.0023607315713905347,-0.001223052313964619,-0.0006981097664943855,-0.0003621431151517857,-0.00020686767751057107,-0.00010734447991838502,-6.13408397264812e-05,-3.183174778937142e-05,-1.8192186219660756e-05,-9.43945958447231e-06,-5.395355539949033e-06,-2.7991990209703987e-06,-1.6001299157369815e-06,-8.300809051424254e-07,-4.745592255176685e-07,-2.4615409707821577e-07,-1.4074260831784553e-07,-7.299509848505578e-08,-4.1740798717465406e-08,-2.1646125050804716e-08,-1.2379290313751291e-08,-6.418960633540716e-09,-3.671375687063602e-09,-1.90338968024528e-09,-1.0887804803182558e-09,-5.640854616208702e-10,-3.2270514091364997e-10,-1.6609451658201086e-10,-9.503061925550545e-11,-4.527288501887241e-11,-2.590522031118516e-11,44.020987787092295,2.9870722840451744,-14.126292505579455,815.0617193583354,-1.1226278831949394,-2.027985682361874
18.0,1207.5487113466518,-0.2202443605524394,-0.06366238906041527,-0.2202443605524394,-0.06366238906041527,-0.05105078616596856,-0.017545052669327463,-0.014266085223023429,-0.005109524829472822,-0.004169804661229424,-0.0015108504611633464,-0.0012341436213269335,-0.00044873229985246027,-0.00036660787067044017,-0.00013345091386482482,-0.00010901996345522683,-3.970666818142646e-05,-3.243342798843689e-05,-1.1814895145463013e-05,-9.649099578620408e-06,-3.515574428445837e-06,-2.870653164044636e-06,-1.0460747564421194e-06,-8.540330131929547e-07,-3.112641812027273e-07,-2.5407889533866084e-07,-9.261803667326055e-08,-7.558968075513007e-08,-2.7558906339270436e-08,-2.2488280854679288e-08,-8.200271182839716e-09,-6.690337659979822e-09,-2.4400148974326262e-09,-1.99029602604451e-09,-7.259965921455438e-10,-5.917483483869409e-10,-2.1588683313878397e-10,-1.747899915685897e-10,-6.37787747084046e-11,-4.777256494170997e-11,-1.7434061397941574e-11,44.019901882929915,2.9456464999253384,-13.966035361864439,815.0991871912179,-0.701792255574772,-2.0142028314085105
18.5,1199.5542149646803,-0.2174774097395572,-0.019543719678552483,-0.2174774097395572,-0.019543719678552483,-0.05072176950177928,-0.00570098124590016,-0.0142309544070107,-0.0016909104730100843,-0.004174876141132671,-0.0005039687810339491,-0.0012401500021265454,-0.00015042250246231724,-0.0003697357400334091,-4.492041523858516e-05,-0.00011035160905746692,-1.3415630244228438e-05,-3.294953576315599e-05,-4.006622242759407e-06,-9.838480550678724e-06,-1.1965909542677978e-06,-2.9376953966795153e-06,-3.5736583707264373e-07,-8.771734818802788e-07,-1.0672848647244327e-07,-2.619173232513148e-07,-3.187481455893154e-08,-7.820651558967258e-08,-9.519518149638553e-09,-2.335185949581957e-08,-2.8430342062425666e-09,-6.9726518188298126e-09,-8.490771924821239e-10,-2.081860878104704e-09,-2.5356508781211563e-10,-6.212265491614986e-10,-7.567910890807044e-11,-1.8414953158534128e-10,-2.2437923405736597e-11,-5.048457173761867e-11,-6.152408757034223e-12,44.01991891374952,2.8758049614616477,-13.803587298585153,815.1360128554693,-0.22823069328731616,-1.9873635945058312
19.0,1191.2236627664915,-0.21321716604207686,0.022899571053030712,-0.21321716604207686,0.022899571053030712,-0.050122200444237104,0.006678324737569198,-0.014126158612583045,0.001985967631021961,-0.0041604781280678614,0.0005939500804278647,-0.0012406180846638404,0.00017793565442510227,-0.0003712893136894408,5.333664053409477e-05,-0.00011123885357954694,1.5989859441100473e-05,-3.33414315232322e-05,4.793620340245648e-06,-9.993571935308745e-06,1.437085551061881e-06,-2.9954166771661074e-06,4.3082570885631293e-07,-8.97829237341173e-07,1.291577883091585e-07,-2.6911025187630653e-07,3.872037781728357e-08,-8.066158003323508e-08,1.1608030920249739e-08,-2.4177033523111143e-08,3.4799846816247485e-09,-7.246648678099274e-09,1.043263487727581e-09,-2.171940659609489e-09,3.1274271650719255e-10,-6.50575490205955e-10,9.369558142796115e-11,-1.9356627189019232e-10,2.7882467726503673e-11,-5.3235714264959433e-11,7.669609437347883e-12,44.02344133828333,2.782723025883706,-13.650946300247446,815.16714103281,0.265266701267049,-1.9497753917838216
19.5,1183.108011657375,-0.20792588897447967,0.06869377798096536,-0.20792588897447967,0.06869377798096536,-0.04931648238738768,0.01902692028480207,-0.013964178614911157,0.005592893115661961,-0.004128945475329704,0.0016713487293783917,-0.0012358654223492019,0.0005018808400324218,-0.00037125216433236117,0.00015092517915130997,-0.00011164369632691837,4.5409483987735846e-05,-3.358790199218424e-05,1.3663719905597638e-05,-1.0105099988726545e-05,4.1114151771847595e-06,-3.0401733874809168e-06,1.2371253857087017e-06,-9.146524263366301e-07,3.722511966382533e-07,-2.751780741915806e-07,1.1201043521912106e-07,-8.27887920305494e-08,3.3703953721130476e-08,-2.4907438575253903e-08,1.0141519216667165e-08,-7.493494695058297e-09,3.0515676093818487e-09,-2.2543203058064094e-09,9.181609910757351e-10,-6.777668721645403e-10,2.7608825412112903e-10,-2.0238935420932316e-10,8.245519058262596e-11,-5.583595438151483e-11,2.2750874145739407e-11,44.033015101116376,2.672742936759244,-13.519825949461286,815.1874375812168,0.7445404612932387,-1.9050907047264514
20.0,1175.7409413053829,-0.20224312950988127,0.1156942745916714,-0.20224312950988127,0.1156942745916714,-0.04840601076995559,0.030444918849826908,-0.01376786820961947,0.008853706888978208,-0.004085735226118471,0.0026438781341670777,-0.0012271616945999757,0.0007956048103915407,-0.00036989724088441875,0.00023996563254487165,-0.00011161537070622152,7.242984808739922e-05,-3.3693780676790036e-05,2.1867011292541113e-05,-1.0171489002420284e-05,6.601783594618397e-06,-3.070572267183602e-06,1.9931185860636163e-06,-9.269453118258744e-07,6.017346130820667e-07,-2.7982653816173933e-07,1.8166733562506527e-07,-8.447411852099489e-08,5.4846470029425214e-08,-2.550105986035485e-08,1.655847395139934e-08,-7.698223757229214e-09,4.999075241939316e-09,-2.3237965783250914e-09,1.5091565791986322e-09,-7.010258709807478e-10,4.553099572810238e-10,-2.10027356884524e-10,1.364221528833832e-10,-5.8107715258917044e-11,3.7746232817627105e-11,44.051243424266545,2.5530346625493365,-13.420771645326106,815.1919746307041,1.1764568032676264,-1.858183115567713
20.5,1169.6053048124645,-0.19691913666916014,0.1591471620563868,-0.19691913666916014,0.1591471620563868,-0.047521338797282195,0.040001112610903874,-0.013568987469181792,0.011528509315014878,-0.0040391502747354965,0.0034406887528281326,-0.001216690769460775,0.0010372384620000086,-0.00036778926784654213,0.00031362507460541976,-0.00011129537479941797,9.491536900391356e-05,-3.369280452543499e-05,2.8735616394431256e-05,-1.0200137457356253e-05,8.699704509551175e-06,-3.0879828976961103e-06,2.6338345249164392e-06,-9.348539088750059e-07,7.97393094710611e-07,-2.8301705552074915e-07,2.4141066524884835e-07,-8.568039280981624e-08,7.308704712818889e-08,-2.593881161521302e-08,2.2127082963764937e-08,-7.852652657713828e-09,6.698932450532267e-09,-2.377154656976995e-09,2.027971087739118e-09,-7.191549953929647e-10,6.135386266866489e-10,-2.160540607403953e-10,1.8433020200009848e-10,-5.991666815804114e-11,5.1120359648826534e-11,44.080541743248304,2.431209656339432,-13.362292393060414,815.1764688171852,1.5312181834402623,-1.8147431038695117
21.0,1165.1027756034894,-0.19272155540362298,0.19324231987510151,-0.19272155540362298,0.19324231987510151,-0.04680615559597347,0.04690667123817708,-0.01340420142878969,0.013431313886647462,-0.003999251998203333,0.004007202404283069,-0.0012072522004980075,0.001209639467977249,-0.00036570398083839547,0.000366425865165426,-0.00011089621055029163,0.00011111496318769973,-3.3642240907496115e-05,3.370857512997314e-05,-1.0206142970070812e-05,1.0226262296260293e-05,-3.0962668216788225e-06,3.102369060440856e-06,-9.393233325019537e-07,9.411741556640935e-07,-2.84965208240613e-07,2.8552656722142937e-07,-8.645070700241246e-08,8.662096843077248e-08,-2.622678409265771e-08,2.6278424783598e-08,-7.9564468170685e-09,7.972109446173325e-09,-2.413612783784692e-09,2.4183630043216664e-09,-7.317063090008571e-10,7.331460442280134e-10,-2.2027137685568213e-10,2.207046653108229e-10,-6.119250542676837e-11,6.131284469491156e-11,44.12277878659827,2.3149089822825903,-13.350092213072282,815.1378088795824,1.784421013821653,-1.780647431263433
